Date;MoonPhase;Epact;SkyCoverage;Hour;NightDay;Site;Year;Season;Sps;N_ind
01/11/2023;2;23;50;19:16:00;N;Compiobbi;2023;autumn;Wildboar;1
01/11/2023;2;23;50;19:17:00;N;Compiobbi;2023;autumn;Wildboar;1
01/11/2023;2;23;50;19:18:00;N;Compiobbi;2023;autumn;Wildboar;1
01/11/2023;2;23;50;19:20:00;N;Compiobbi;2023;autumn;Wildboar;3
02/11/2023;2;24;50;00:51:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
02/11/2023;2;24;50;00:52:00;N;CasaDiMartino;2023;autumn;DomesticCat;1
02/11/2023;2;24;50;00:55:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
02/11/2023;2;24;50;01:34:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
02/11/2023;2;24;50;02:21:00;N;Capellino_1;2023;autumn;RedFox;1
02/11/2023;2;24;50;02:51:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
02/11/2023;2;24;50;05:07:00;N;VillaStacchini1;2023;autumn;CommonPheasant;1
02/11/2023;2;24;50;05:13:00;N;VillaStacchini1;2023;autumn;CommonPheasant;1
02/11/2023;2;24;50;05:43:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
02/11/2023;2;24;50;06:02:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
02/11/2023;2;24;50;18:36:00;N;Compiobbi;2023;autumn;Wildboar;2
02/11/2023;2;24;50;18:37:00;N;Compiobbi;2023;autumn;Wildboar;1
02/11/2023;2;24;50;18:38:00;N;Compiobbi;2023;autumn;Wildboar;1
02/11/2023;2;24;50;18:39:00;N;Compiobbi;2023;autumn;Wildboar;1
02/11/2023;2;24;50;18:42:00;N;Compiobbi;2023;autumn;Wildboar;2
02/11/2023;2;24;50;18:43:00;N;Compiobbi;2023;autumn;Wildboar;1
02/11/2023;2;24;50;18:44:00;N;Compiobbi;2023;autumn;Wildboar;1
02/11/2023;2;24;50;18:45:00;N;Compiobbi;2023;autumn;Wildboar;3
02/11/2023;2;24;50;20:41:00;N;Scandicci_Acciaiolo;2023;autumn;Hedgehog;1
02/11/2023;2;24;50;20:51:00;N;CasaDiMartino;2023;autumn;EuropeanBadger;1
02/11/2023;2;24;50;21:40:00;N;Compiobbi;2023;autumn;Wildboar;3
02/11/2023;2;24;50;23:09:00;N;Fiesole;2023;autumn;Wildboar;1
03/11/2023;2;25;50;00:20:00;N;Capellino_1;2023;autumn;RedFox;1
03/11/2023;2;25;50;04:09:00;N;VillaStacchini1;2023;autumn;DomesticCat;1
03/11/2023;2;25;50;04:19:00;N;VillaStacchini1;2023;autumn;CrestedPorcupine;1
03/11/2023;2;25;50;04:59:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
03/11/2023;2;25;50;05:19:00;N;VillaStacchini1;2023;autumn;CommonPheasant;1
03/11/2023;2;25;50;05:55:00;N;CasaDiMartino;2023;autumn;EuropeanBadger;1
03/11/2023;2;25;50;15:17:00;N;Capellino_1;2023;autumn;EurasianMagpie;2
03/11/2023;2;25;50;17:38:00;N;Capellino_1;2023;autumn;Human;3
03/11/2023;2;25;50;17:38:00;N;Capellino_1;2023;autumn;Human;2
03/11/2023;2;25;50;17:38:00;N;Capellino_1;2023;autumn;HoodedCrow;1
03/11/2023;2;25;50;18:37:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
04/11/2023;1;26;35;03:15:00;N;Capellino_1;2023;autumn;RedFox;1
04/11/2023;1;26;35;04:14:00;N;Capellino_1;2023;autumn;RedFox;1
04/11/2023;1;26;35;07:21:00;N;Compiobbi;2023;autumn;RedFox;1
04/11/2023;1;26;35;07:59:00;N;Capellino_1;2023;autumn;Blackbird;1
04/11/2023;1;26;35;12:13:00;N;Capellino_1;2023;autumn;Human;1
04/11/2023;1;26;35;12:14:00;N;Capellino_1;2023;autumn;Human;3
04/11/2023;1;26;35;12:58:00;N;Capellino_1;2023;autumn;Egret;1
04/11/2023;1;26;35;13:33:00;N;Capellino_1;2023;autumn;NightHeron;1
04/11/2023;1;26;35;13:33:00;N;Capellino_1;2023;autumn;EurasianMagpie;1
04/11/2023;1;26;35;13:50:00;N;Capellino_1;2023;autumn;Human;1
04/11/2023;1;26;35;21:20:00;N;Fiesole;2023;autumn;Wildboar;2
04/11/2023;1;26;35;22:07:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
04/11/2023;1;26;35;22:07:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
04/11/2023;1;26;35;23:54:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
04/11/2023;1;26;35;23:54:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
05/11/2023;1;27;35;00:06:00;N;CasaDiMartino;2023;autumn;RedFox;1
05/11/2023;1;27;35;00:06:00;N;CasaDiMartino;2023;autumn;RedFox;1
05/11/2023;1;27;35;01:04:00;N;CasaDiMartino;2023;autumn;RedFox;1
05/11/2023;1;27;35;01:04:00;N;CasaDiMartino;2023;autumn;RedFox;1
05/11/2023;1;27;35;19:21:00;N;Compiobbi;2023;autumn;RedFox;1
05/11/2023;1;27;35;21:40:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
05/11/2023;1;27;35;21:53:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
05/11/2023;1;27;35;21:53:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanBadger;1
05/11/2023;1;27;35;22:00:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
05/11/2023;1;27;35;22:07:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
05/11/2023;1;27;35;22:07:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanBadger;1
05/11/2023;1;27;35;22:07:00;N;Compiobbi;2023;autumn;Wildboar;1
05/11/2023;1;27;35;22:08:00;N;Compiobbi;2023;autumn;Wildboar;2
05/11/2023;1;27;35;22:21:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
06/11/2023;1;28;35;02:45:00;N;CasaDiMartino;2023;autumn;RedFox;1
06/11/2023;1;28;35;02:45:00;N;CasaDiMartino;2023;autumn;RedFox;1
06/11/2023;1;28;35;03:03:00;N;Compiobbi;2023;autumn;RedFox;1
06/11/2023;1;28;35;03:55:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
06/11/2023;1;28;35;03:55:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
06/11/2023;1;28;35;06:00:00;N;CasaDiMartino;2023;autumn;RedFox;1
06/11/2023;1;28;35;06:00:00;N;CasaDiMartino;2023;autumn;RedFox;1
06/11/2023;1;28;35;07:47:00;N;Scandicci_Acciaiolo;2023;autumn;CommonPheasant;1
06/11/2023;1;28;35;20:09:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
06/11/2023;1;28;35;20:41:00;N;Compiobbi;2023;autumn;Wildboar;1
06/11/2023;1;28;35;20:47:00;N;Compiobbi;2023;autumn;Wildboar;1
06/11/2023;1;28;35;21:29:00;N;Compiobbi;2023;autumn;Wildboar;1
06/11/2023;1;28;35;22:00:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanBadger;1
06/11/2023;1;28;35;22:09:00;N;Compiobbi;2023;autumn;Wildboar;3
06/11/2023;1;28;35;22:50:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
06/11/2023;1;28;35;22:50:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
06/11/2023;1;28;35;22:55:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
07/11/2023;1;29;35;03:27:00;N;Compiobbi;2023;autumn;RedFox;1
07/11/2023;1;29;35;03:45:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanBadger;1
07/11/2023;1;29;35;06:39:00;N;Compiobbi;2023;autumn;RedFox;1
07/11/2023;1;29;35;08:56:00;N;Scandicci_Acciaiolo;2023;autumn;EurasianRobin;1
07/11/2023;1;29;35;18:13:00;N;Scandicci_Acciaiolo;2023;autumn;EurasianRobin;1
07/11/2023;1;29;35;20:48:00;N;Compiobbi;2023;autumn;Wildboar;1
07/11/2023;1;29;35;21:26:00;N;Compiobbi;2023;autumn;RedFox;1
07/11/2023;1;29;35;22:15:00;N;Compiobbi;2023;autumn;Wildboar;1
07/11/2023;1;29;35;22:42:00;N;Fiesole;2023;autumn;Wildboar;1
08/11/2023;1;1;35;00:12:00;N;CasaDiMartino;2023;autumn;EuropeanBadger;1
08/11/2023;1;1;35;00:12:00;N;CasaDiMartino;2023;autumn;EuropeanBadger;1
08/11/2023;1;1;35;01:39:00;N;Impruneta;2023;autumn;RedFox;1
08/11/2023;1;1;35;02:45:00;N;CasaDiMartino;2023;autumn;RedFox;1
08/11/2023;1;1;35;02:45:00;N;CasaDiMartino;2023;autumn;RedFox;1
08/11/2023;1;1;35;03:38:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;2
08/11/2023;1;1;35;03:38:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;2
08/11/2023;1;1;35;03:40:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
08/11/2023;1;1;35;03:40:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
08/11/2023;1;1;35;03:53:00;N;Impruneta;2023;autumn;GreyWolf;1
08/11/2023;1;1;35;04:14:00;N;Impruneta;2023;autumn;RedFox;1
08/11/2023;1;1;35;05:47:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
08/11/2023;1;1;35;05:47:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
08/11/2023;1;1;35;19:30:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
08/11/2023;1;1;35;19:30:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanBadger;1
08/11/2023;1;1;35;21:11:00;N;Compiobbi;2023;autumn;Wildboar;1
08/11/2023;1;1;35;22:02:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
08/11/2023;1;1;35;22:03:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
08/11/2023;1;1;35;22:30:00;N;Impruneta;2023;autumn;RedFox;1
09/11/2023;1;2;15;00:00:00;N;Fiesole;2023;autumn;Wildboar;1
09/11/2023;1;2;15;00:00:03;N;Fiesole;2023;autumn;Wildboar;1
09/11/2023;1;2;15;03:32:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
09/11/2023;1;2;15;03:32:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
09/11/2023;1;2;15;07:08:00;N;Compiobbi;2023;autumn;RedFox;1
09/11/2023;1;2;15;09:15:00;N;Scandicci_Acciaiolo;2023;autumn;SongThrush;1
09/11/2023;1;2;15;09:18:00;N;Scandicci_Acciaiolo;2023;autumn;SongThrush;1
09/11/2023;1;2;15;09:18:00;N;Scandicci_Acciaiolo;2023;autumn;Blackbird;2
09/11/2023;1;2;15;16:33:00;N;VillaStacchini2;2023;autumn;CommonPheasant;1
09/11/2023;1;2;15;20:32:00;N;Compiobbi;2023;autumn;RedFox;1
09/11/2023;1;2;15;21:22:00;N;CasaDiMartino;2023;autumn;RedFox;1
09/11/2023;1;2;15;21:22:00;N;CasaDiMartino;2023;autumn;RedFox;1
09/11/2023;1;2;15;21:33:00;N;Compiobbi;2023;autumn;Wildboar;1
09/11/2023;1;2;15;21:44:00;N;Compiobbi;2023;autumn;Wildboar;1
09/11/2023;1;2;15;22:37:00;N;Compiobbi;2023;autumn;Wildboar;1
10/11/2023;1;3;15;01:31:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
10/11/2023;1;3;15;01:31:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
10/11/2023;1;3;15;03:36:00;N;Impruneta;2023;autumn;RedFox;1
10/11/2023;1;3;15;05:39:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
10/11/2023;1;3;15;05:39:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
10/11/2023;1;3;15;05:40:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
10/11/2023;1;3;15;05:40:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
10/11/2023;1;3;15;06:08:00;N;Capellino_1;2023;autumn;RedFox;1
10/11/2023;1;3;15;21:24:00;N;Compiobbi;2023;autumn;Wildboar;1
10/11/2023;1;3;15;23:05:00;N;Capellino_1;2023;autumn;RedFox;1
11/11/2023;2;4;15;00:26:00;N;CasaDiMartino;2023;autumn;RedFox;1
11/11/2023;2;4;15;00:39:00;N;CasaDiMartino;2023;autumn;RedFox;1
11/11/2023;2;4;15;00:41:00;N;CasaDiMartino;2023;autumn;RedFox;1
11/11/2023;2;4;15;00:41:00;N;CasaDiMartino;2023;autumn;RedFox;1
11/11/2023;2;4;15;03:37:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:38:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:38:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:39:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:39:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:40:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:40:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:40:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:42:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:44:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:44:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:45:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:46:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;03:47:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;11:39:00;N;Compiobbi;2023;autumn;Wildboar;1
11/11/2023;2;4;15;19:48:00;N;Compiobbi;2023;autumn;RedFox;1
11/11/2023;2;4;15;22:38:00;N;Fiesole;2023;autumn;Wildboar;1
11/11/2023;2;4;15;23:55:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
12/11/2023;2;5;15;04:03:00;N;CasaDiMartino;2023;autumn;RedFox;1
12/11/2023;2;5;15;04:03:00;N;CasaDiMartino;2023;autumn;RedFox;1
12/11/2023;2;5;15;04:04:00;N;CasaDiMartino;2023;autumn;RedFox;1
12/11/2023;2;5;15;04:04:00;N;CasaDiMartino;2023;autumn;RedFox;1
12/11/2023;2;5;15;04:32:00;N;Capellino_1;2023;autumn;RedFox;1
12/11/2023;2;5;15;04:42:00;N;Impruneta;2023;autumn;RedFox;1
12/11/2023;2;5;15;19:38:00;N;Compiobbi;2023;autumn;Wildboar;1
12/11/2023;2;5;15;19:38:00;N;Compiobbi;2023;autumn;Wildboar;1
12/11/2023;2;5;15;19:39:00;N;Compiobbi;2023;autumn;Wildboar;1
12/11/2023;2;5;15;19:40:00;N;Compiobbi;2023;autumn;Wildboar;1
12/11/2023;2;5;15;19:40:00;N;Compiobbi;2023;autumn;Wildboar;1
12/11/2023;2;5;15;19:41:00;N;Compiobbi;2023;autumn;Wildboar;1
12/11/2023;2;5;15;19:42:00;N;Compiobbi;2023;autumn;Wildboar;1
12/11/2023;2;5;15;19:44:00;N;Fiesole;2023;autumn;Woodmouse;1
12/11/2023;2;5;15;19:47:00;N;Compiobbi;2023;autumn;Wildboar;1
12/11/2023;2;5;15;19:52:00;N;Compiobbi;2023;autumn;Wildboar;1
12/11/2023;2;5;15;19:56:00;N;Compiobbi;2023;autumn;Wildboar;1
12/11/2023;2;5;15;19:56:00;N;Compiobbi;2023;autumn;Wildboar;1
12/11/2023;2;5;15;20:09:00;N;Fiesole;2023;autumn;Woodmouse;1
13/11/2023;2;6;15;00:10:00;N;Impruneta;2023;autumn;EuropeanBadger;1
13/11/2023;2;6;15;00:15:00;N;CasaDiMartino;2023;autumn;EuropeanBadger;1
13/11/2023;2;6;15;00:38:00;N;CasaDiMartino;2023;autumn;EuropeanBadger;1
13/11/2023;2;6;15;00:54:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
13/11/2023;2;6;15;01:47:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
13/11/2023;2;6;15;03:13:00;N;Fiesole;2023;autumn;Wildboar;1
13/11/2023;2;6;15;03:44:00;N;Fiesole;2023;autumn;CrestedPorcupine;1
13/11/2023;2;6;15;06:09:00;N;Compiobbi;2023;autumn;Wildboar;1
13/11/2023;2;6;15;07:19:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
13/11/2023;2;6;15;09:02:00;N;Fiesole;2023;autumn;Blackbird;2
13/11/2023;2;6;15;09:10:00;N;Scandicci_Acciaiolo;2023;autumn;Blackbird;2
13/11/2023;2;6;15;10:24:00;N;Compiobbi;2023;autumn;RedFox;1
13/11/2023;2;6;15;10:34:00;N;Compiobbi;2023;autumn;RoeDeer;1
13/11/2023;2;6;15;19:11:00;N;Compiobbi;2023;autumn;Wildboar;1
13/11/2023;2;6;15;19:11:00;N;Compiobbi;2023;autumn;Wildboar;1
13/11/2023;2;6;15;19:12:00;N;Compiobbi;2023;autumn;Wildboar;1
13/11/2023;2;6;15;19:13:00;N;Compiobbi;2023;autumn;Wildboar;1
13/11/2023;2;6;15;19:13:00;N;Compiobbi;2023;autumn;Wildboar;1
13/11/2023;2;6;15;19:14:00;N;Compiobbi;2023;autumn;Wildboar;1
13/11/2023;2;6;15;19:14:00;N;Compiobbi;2023;autumn;Wildboar;1
13/11/2023;2;6;15;19:15:00;N;Compiobbi;2023;autumn;Wildboar;1
13/11/2023;2;6;15;19:16:00;N;Compiobbi;2023;autumn;Wildboar;1
13/11/2023;2;6;15;19:20:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
13/11/2023;2;6;15;20:18:00;N;Fiesole;2023;autumn;CrestedPorcupine;1
13/11/2023;2;6;20;23:33:00;N;Impruneta;2023;autumn;RedFox;1
14/11/2023;3;7;20;04:12:00;N;Capellino_1;2023;autumn;RedFox;1
14/11/2023;3;7;20;04:23:00;N;Capellino_1;2023;autumn;RedFox;1
14/11/2023;3;7;20;05:57:00;N;Compiobbi;2023;autumn;Wildboar;1
14/11/2023;3;7;20;06:04:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
14/11/2023;3;7;20;08:44:00;N;CasaDiMartino;2023;autumn;DomesticCat;1
14/11/2023;3;7;20;08:47:00;N;CasaDiMartino;2023;autumn;DomesticCat;1
14/11/2023;3;7;20;12:53:00;N;Compiobbi;2023;autumn;RedFox;1
14/11/2023;3;7;20;18:53:00;N;Capellino_1;2023;autumn;RingNeckedParakeet;1
14/11/2023;3;7;20;18:53:00;N;Fiesole;2023;autumn;DomesticDog;1
14/11/2023;3;7;20;20:10:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;2
14/11/2023;3;7;20;21:19:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
14/11/2023;3;7;20;23:24:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;00:14:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;00:34:00;N;Compiobbi;2023;autumn;RedFox;1
15/11/2023;3;8;20;01:08:00;N;Compiobbi;2023;autumn;Wildboar;1
15/11/2023;3;8;20;01:39:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;02:01:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;02:03:00;N;Compiobbi;2023;autumn;RedFox;1
15/11/2023;3;8;20;03:11:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;03:54:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;03:55:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;03:55:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;03:56:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;03:56:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;03:57:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;03:58:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;04:00:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;04:00:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;04:02:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;04:03:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;04:04:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;04:06:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;04:06:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;04:10:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;04:11:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;04:11:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;04:12:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;19:28:00;N;Compiobbi;2023;autumn;Wildboar;1
15/11/2023;3;8;20;19:31:00;N;Compiobbi;2023;autumn;Wildboar;1
15/11/2023;3;8;20;19:32:00;N;Compiobbi;2023;autumn;Wildboar;1
15/11/2023;3;8;20;19:33:00;N;Compiobbi;2023;autumn;Wildboar;1
15/11/2023;3;8;20;19:33:00;N;Compiobbi;2023;autumn;Wildboar;1
15/11/2023;3;8;20;19:37:00;N;Fiesole;2023;autumn;CrestedPorcupine;2
15/11/2023;3;8;20;19:43:00;N;Scandicci_Acciaiolo;2023;autumn;Hedgehog;1
15/11/2023;3;8;20;21:00:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
15/11/2023;3;8;20;22:09:00;N;CasaDiMartino;2023;autumn;DomesticCat;1
15/11/2023;3;8;20;23:29:00;N;Compiobbi;2023;autumn;RedFox;1
16/11/2023;3;9;75;01:22:00;N;Capellino_1;2023;autumn;RedFox;1
16/11/2023;3;9;75;03:31:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
16/11/2023;3;9;75;04:29:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
16/11/2023;3;9;75;05:21:00;N;Capellino_1;2023;autumn;RedFox;1
16/11/2023;3;9;75;05:25:00;N;Compiobbi;2023;autumn;HazelDormouse;1
16/11/2023;3;9;75;06:15:00;N;CasaDiMartino;2023;autumn;RedFox;1
16/11/2023;3;9;75;06:16:00;N;CasaDiMartino;2023;autumn;RedFox;1
16/11/2023;3;9;75;06:16:00;N;CasaDiMartino;2023;autumn;RedFox;1
16/11/2023;3;9;75;06:25:00;N;Compiobbi;2023;autumn;RedFox;1
16/11/2023;3;9;75;07:15:00;N;CasaDiMartino;2023;autumn;RedFox;1
16/11/2023;3;9;75;07:22:00;N;CasaDiMartino;2023;autumn;RedFox;1
16/11/2023;3;9;75;07:24:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
16/11/2023;3;9;75;07:29:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
16/11/2023;3;9;75;07:36:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
16/11/2023;3;9;75;08:57:00;N;Scandicci_Acciaiolo;2023;autumn;SongThrush;1
16/11/2023;3;9;75;09:06:00;N;Scandicci_Acciaiolo;2023;autumn;EurasianRobin;1
16/11/2023;3;9;75;09:16:00;N;Scandicci_Acciaiolo;2023;autumn;Blackbird;2
16/11/2023;3;9;75;09:16:00;N;Scandicci_Acciaiolo;2023;autumn;GreatTit;1
16/11/2023;3;9;75;09:38:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
16/11/2023;3;9;75;14:41:00;N;Compiobbi;2023;autumn;DomesticCat;1
16/11/2023;3;9;75;18:14:00;N;Capellino_1;2023;autumn;DomesticDog;1
16/11/2023;3;9;75;19:52:00;N;Scandicci_Acciaiolo;2023;autumn;Hedgehog;1
16/11/2023;3;9;75;19:56:00;N;Scandicci_Acciaiolo;2023;autumn;Hedgehog;1
16/11/2023;3;9;75;19:57:00;N;Scandicci_Acciaiolo;2023;autumn;Hedgehog;1
16/11/2023;3;9;75;22:54:00;N;Compiobbi;2023;autumn;RoeDeer;1
16/11/2023;3;9;75;22:55:00;N;Fiesole;2023;autumn;Woodmouse;1
17/11/2023;4;10;75;00:26:00;N;CasaDiMartino;2023;autumn;EuropeanBadger;1
17/11/2023;4;10;75;00:31:00;N;Compiobbi;2023;autumn;RedFox;1
17/11/2023;4;10;75;04:07:00;N;Compiobbi;2023;autumn;Wildboar;1
17/11/2023;4;10;75;04:08:00;N;Compiobbi;2023;autumn;Wildboar;1
17/11/2023;4;10;75;06:41:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
17/11/2023;4;10;75;07:30:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
17/11/2023;4;10;75;08:38:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
17/11/2023;4;10;75;08:48:00;N;Scandicci_Acciaiolo;2023;autumn;Blackbird;1
17/11/2023;4;10;75;21:57:00;N;Scandicci_Acciaiolo;2023;autumn;Hedgehog;1
18/11/2023;4;11;75;00:51:00;N;Compiobbi;2023;autumn;Wildboar;1
18/11/2023;4;11;75;00:52:00;N;Compiobbi;2023;autumn;Wildboar;1
18/11/2023;4;11;75;00:53:00;N;Compiobbi;2023;autumn;RedFox;1
18/11/2023;4;11;75;02:26:00;N;Fiesole;2023;autumn;CrestedPorcupine;2
18/11/2023;4;11;75;03:17:00;N;Impruneta;2023;autumn;RedFox;1
18/11/2023;4;11;75;06:06:00;N;CasaDiMartino;2023;autumn;RedFox;1
18/11/2023;4;11;75;06:28:00;N;CasaDiMartino;2023;autumn;CrestedPorcupine;1
18/11/2023;4;11;75;06:31:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
18/11/2023;4;11;75;19:52:00;N;Fiesole;2023;autumn;CrestedPorcupine;1
18/11/2023;4;11;75;20:31:00;N;Scandicci_Acciaiolo;2023;autumn;EuropeanHare;1
18/11/2023;4;11;75;20:46:00;N;Compiobbi;2023;autumn;Wildboar;1
18/11/2023;4;11;75;23:01:00;N;Fiesole;2023;autumn;RedFox;1
18/11/2023;4;11;75;23:04:00;N;Capellino_1;2023;autumn;RedFox;1
18/11/2023;4;11;75;23:05:00;N;Capellino_1;2023;autumn;RedFox;1
18/11/2023;4;11;75;23:05:00;N;Capellino_1;2023;autumn;RedFox;1
18/11/2023;4;11;75;23:10:00;N;CasaDiMartino;2023;autumn;RedFox;1
18/11/2023;4;11;75;23:10:00;N;CasaDiMartino;2023;autumn;RedFox;1
18/11/2023;4;11;75;23:11:00;N;CasaDiMartino;2023;autumn;RedFox;2
18/11/2023;4;11;75;23:12:00;N;CasaDiMartino;2023;autumn;RedFox;2
